arrival_rate_per_s,typing,type_count,parent_type,child_type,eligible_parent_events,direct_child_events,B_entry
0.8,spatial_16,16,11,2,36,0,0.0
0.8,spatial_16,16,11,3,36,0,0.0
0.8,spatial_16,16,11,4,36,0,0.0
0.8,spatial_16,16,11,5,36,0,0.0
0.8,spatial_16,16,11,6,36,0,0.0
0.8,spatial_16,16,11,7,36,0,0.0
0.8,spatial_16,16,11,8,36,0,0.0
0.8,spatial_16,16,11,9,36,0,0.0
0.8,spatial_16,16,11,10,36,27,0.75
0.8,spatial_16,16,11,11,36,6,0.16666666666666666
0.8,spatial_16,16,11,12,36,0,0.0
0.8,spatial_16,16,11,13,36,0,0.0
0.8,spatial_16,16,11,14,36,0,0.0
0.8,spatial_16,16,11,15,36,0,0.0
0.8,spatial_16,16,12,0,23,0,0.0
0.8,spatial_16,16,12,1,23,0,0.0
0.8,spatial_16,16,12,2,23,0,0.0
0.8,spatial_16,16,12,3,23,0,0.0
0.8,spatial_16,16,12,4,23,0,0.0
0.8,spatial_16,16,12,5,23,0,0.0
0.8,spatial_16,16,12,6,23,0,0.0
0.8,spatial_16,16,12,7,23,0,0.0
0.8,spatial_16,16,12,8,23,0,0.0
0.8,spatial_16,16,12,9,23,0,0.0
0.8,spatial_16,16,12,10,23,0,0.0
0.8,spatial_16,16,12,11,23,21,0.9130434782608695
0.8,spatial_16,16,12,12,23,1,0.043478260869565216
0.8,spatial_16,16,12,13,23,0,0.0
0.8,spatial_16,16,12,14,23,0,0.0
0.8,spatial_16,16,12,15,23,0,0.0
0.8,spatial_16,16,13,0,18,0,0.0
0.8,spatial_16,16,13,1,18,0,0.0
0.8,spatial_16,16,13,2,18,0,0.0
0.8,spatial_16,16,13,3,18,0,0.0
0.8,spatial_16,16,13,4,18,0,0.0
0.8,spatial_16,16,13,5,18,0,0.0
0.8,spatial_16,16,13,6,18,0,0.0
0.8,spatial_16,16,13,7,18,0,0.0
0.8,spatial_16,16,13,8,18,0,0.0
0.8,spatial_16,16,13,9,18,0,0.0
0.8,spatial_16,16,13,10,18,0,0.0
0.8,spatial_16,16,13,11,18,0,0.0
0.8,spatial_16,16,13,12,18,15,0.8333333333333334
0.8,spatial_16,16,13,13,18,1,0.05555555555555555
0.8,spatial_16,16,13,14,18,0,0.0
0.8,spatial_16,16,13,15,18,0,0.0
0.8,spatial_16,16,14,0,7,0,0.0
0.8,spatial_16,16,14,1,7,0,0.0
0.8,spatial_16,16,14,2,7,0,0.0
0.8,spatial_16,16,14,3,7,0,0.0
0.8,spatial_16,16,14,4,7,0,0.0
0.8,spatial_16,16,14,5,7,0,0.0
0.8,spatial_16,16,14,6,7,0,0.0
0.8,spatial_16,16,14,7,7,0,0.0
0.8,spatial_16,16,14,8,7,0,0.0
0.8,spatial_16,16,14,9,7,0,0.0
0.8,spatial_16,16,14,10,7,0,0.0
0.8,spatial_16,16,14,11,7,0,0.0
0.8,spatial_16,16,14,12,7,0,0.0
0.8,spatial_16,16,14,13,7,7,1.0
0.8,spatial_16,16,14,14,7,0,0.0
0.8,spatial_16,16,14,15,7,0,0.0
0.8,spatial_16,16,15,0,0,0,0.0
0.8,spatial_16,16,15,1,0,0,0.0
0.8,spatial_16,16,15,2,0,0,0.0
0.8,spatial_16,16,15,3,0,0,0.0
0.8,spatial_16,16,15,4,0,0,0.0
0.8,spatial_16,16,15,5,0,0,0.0
0.8,spatial_16,16,15,6,0,0,0.0
0.8,spatial_16,16,15,7,0,0,0.0
0.8,spatial_16,16,15,8,0,0,0.0
0.8,spatial_16,16,15,9,0,0,0.0
0.8,spatial_16,16,15,10,0,0,0.0
0.8,spatial_16,16,15,11,0,0,0.0
0.8,spatial_16,16,15,12,0,0,0.0
0.8,spatial_16,16,15,13,0,0,0.0
0.8,spatial_16,16,15,14,0,0,0.0
0.8,spatial_16,16,15,15,0,0,0.0
0.8,root_gate_control,16,0,0,10,5,0.5
0.8,root_gate_control,16,0,1,10,0,0.0
0.8,root_gate_control,16,0,2,10,0,0.0
0.8,root_gate_control,16,0,3,10,0,0.0
0.8,root_gate_control,16,0,4,10,0,0.0
0.8,root_gate_control,16,0,5,10,0,0.0
0.8,root_gate_control,16,0,6,10,0,0.0
0.8,root_gate_control,16,0,7,10,0,0.0
0.8,root_gate_control,16,0,8,10,0,0.0
0.8,root_gate_control,16,0,9,10,0,0.0
0.8,root_gate_control,16,0,10,10,0,0.0
0.8,root_gate_control,16,0,11,10,0,0.0
0.8,root_gate_control,16,0,12,10,0,0.0
0.8,root_gate_control,16,0,13,10,0,0.0
0.8,root_gate_control,16,0,14,10,0,0.0
0.8,root_gate_control,16,0,15,10,0,0.0
0.8,root_gate_control,16,1,0,27,0,0.0
0.8,root_gate_control,16,1,1,27,18,0.6666666666666666
0.8,root_gate_control,16,1,2,27,0,0.0
0.8,root_gate_control,16,1,3,27,0,0.0
0.8,root_gate_control,16,1,4,27,0,0.0
0.8,root_gate_control,16,1,5,27,0,0.0
0.8,root_gate_control,16,1,6,27,0,0.0
0.8,root_gate_control,16,1,7,27,0,0.0
0.8,root_gate_control,16,1,8,27,0,0.0
0.8,root_gate_control,16,1,9,27,0,0.0
0.8,root_gate_control,16,1,10,27,0,0.0
0.8,root_gate_control,16,1,11,27,0,0.0
0.8,root_gate_control,16,1,12,27,0,0.0
0.8,root_gate_control,16,1,13,27,0,0.0
0.8,root_gate_control,16,1,14,27,0,0.0
0.8,root_gate_control,16,1,15,27,0,0.0
0.8,root_gate_control,16,2,0,20,0,0.0
0.8,root_gate_control,16,2,1,20,0,0.0
0.8,root_gate_control,16,2,2,20,16,0.8
0.8,root_gate_control,16,2,3,20,0,0.0
0.8,root_gate_control,16,2,4,20,0,0.0
0.8,root_gate_control,16,2,5,20,0,0.0
0.8,root_gate_control,16,2,6,20,0,0.0
0.8,root_gate_control,16,2,7,20,0,0.0
0.8,root_gate_control,16,2,8,20,0,0.0
0.8,root_gate_control,16,2,9,20,0,0.0
0.8,root_gate_control,16,2,10,20,0,0.0
0.8,root_gate_control,16,2,11,20,0,0.0
0.8,root_gate_control,16,2,12,20,0,0.0
0.8,root_gate_control,16,2,13,20,0,0.0
0.8,root_gate_control,16,2,14,20,0,0.0
0.8,root_gate_control,16,2,15,20,0,0.0
0.8,root_gate_control,16,3,0,40,0,0.0
0.8,root_gate_control,16,3,1,40,0,0.0
0.8,root_gate_control,16,3,2,40,0,0.0
0.8,root_gate_control,16,3,3,40,34,0.85
0.8,root_gate_control,16,3,4,40,0,0.0
0.8,root_gate_control,16,3,5,40,0,0.0
0.8,root_gate_control,16,3,6,40,0,0.0
0.8,root_gate_control,16,3,7,40,0,0.0
0.8,root_gate_control,16,3,8,40,0,0.0
0.8,root_gate_control,16,3,9,40,0,0.0
0.8,root_gate_control,16,3,10,40,0,0.0
0.8,root_gate_control,16,3,11,40,0,0.0
0.8,root_gate_control,16,3,12,40,0,0.0
0.8,root_gate_control,16,3,13,40,0,0.0
0.8,root_gate_control,16,3,14,40,0,0.0
0.8,root_gate_control,16,3,15,40,0,0.0
0.8,root_gate_control,16,4,0,46,0,0.0
0.8,root_gate_control,16,4,1,46,0,0.0
0.8,root_gate_control,16,4,2,46,0,0.0
0.8,root_gate_control,16,4,3,46,0,0.0
0.8,root_gate_control,16,4,4,46,40,0.8695652173913043
0.8,root_gate_control,16,4,5,46,0,0.0
0.8,root_gate_control,16,4,6,46,0,0.0
0.8,root_gate_control,16,4,7,46,0,0.0
0.8,root_gate_control,16,4,8,46,0,0.0
0.8,root_gate_control,16,4,9,46,0,0.0
0.8,root_gate_control,16,4,10,46,0,0.0
0.8,root_gate_control,16,4,11,46,0,0.0
0.8,root_gate_control,16,4,12,46,0,0.0
0.8,root_gate_control,16,4,13,46,0,0.0
0.8,root_gate_control,16,4,14,46,0,0.0
0.8,root_gate_control,16,4,15,46,0,0.0
0.8,root_gate_control,16,5,0,86,0,0.0
0.8,root_gate_control,16,5,1,86,0,0.0
0.8,root_gate_control,16,5,2,86,0,0.0
0.8,root_gate_control,16,5,3,86,0,0.0
0.8,root_gate_control,16,5,4,86,0,0.0
0.8,root_gate_control,16,5,5,86,76,0.8837209302325582
0.8,root_gate_control,16,5,6,86,0,0.0
0.8,root_gate_control,16,5,7,86,0,0.0
0.8,root_gate_control,16,5,8,86,0,0.0
0.8,root_gate_control,16,5,9,86,0,0.0
0.8,root_gate_control,16,5,10,86,0,0.0
0.8,root_gate_control,16,5,11,86,0,0.0
0.8,root_gate_control,16,5,12,86,0,0.0
0.8,root_gate_control,16,5,13,86,0,0.0
0.8,root_gate_control,16,5,14,86,0,0.0
0.8,root_gate_control,16,5,15,86,0,0.0
0.8,root_gate_control,16,6,0,21,0,0.0
0.8,root_gate_control,16,6,1,21,0,0.0
0.8,root_gate_control,16,6,2,21,0,0.0
0.8,root_gate_control,16,6,3,21,0,0.0
0.8,root_gate_control,16,6,4,21,0,0.0
0.8,root_gate_control,16,6,5,21,0,0.0
0.8,root_gate_control,16,6,6,21,17,0.8095238095238095
0.8,root_gate_control,16,6,7,21,0,0.0
0.8,root_gate_control,16,6,8,21,0,0.0
0.8,root_gate_control,16,6,9,21,0,0.0
0.8,root_gate_control,16,6,10,21,0,0.0
0.8,root_gate_control,16,6,11,21,0,0.0
0.8,root_gate_control,16,6,12,21,0,0.0
0.8,root_gate_control,16,6,13,21,0,0.0
0.8,root_gate_control,16,6,14,21,0,0.0
0.8,root_gate_control,16,6,15,21,0,0.0
0.8,root_gate_control,16,7,0,29,0,0.0
0.8,root_gate_control,16,7,1,29,0,0.0
0.8,root_gate_control,16,7,2,29,0,0.0
0.8,root_gate_control,16,7,3,29,0,0.0
0.8,root_gate_control,16,7,4,29,0,0.0
0.8,root_gate_control,16,7,5,29,0,0.0
0.8,root_gate_control,16,7,6,29,0,0.0
0.8,root_gate_control,16,7,7,29,25,0.8620689655172413
0.8,root_gate_control,16,7,8,29,0,0.0
0.8,root_gate_control,16,7,9,29,0,0.0
0.8,root_gate_control,16,7,10,29,0,0.0
0.8,root_gate_control,16,7,11,29,0,0.0
0.8,root_gate_control,16,7,12,29,0,0.0
0.8,root_gate_control,16,7,13,29,0,0.0
0.8,root_gate_control,16,7,14,29,0,0.0
0.8,root_gate_control,16,7,15,29,0,0.0
0.8,root_gate_control,16,8,0,62,0,0.0
0.8,root_gate_control,16,8,1,62,0,0.0
0.8,root_gate_control,16,8,2,62,0,0.0
0.8,root_gate_control,16,8,3,62,0,0.0
0.8,root_gate_control,16,8,4,62,0,0.0
0.8,root_gate_control,16,8,5,62,0,0.0
0.8,root_gate_control,16,8,6,62,0,0.0
0.8,root_gate_control,16,8,7,62,0,0.0
0.8,root_gate_control,16,8,8,62,54,0.8709677419354839
0.8,root_gate_control,16,8,9,62,0,0.0
0.8,root_gate_control,16,8,10,62,0,0.0
0.8,root_gate_control,16,8,11,62,0,0.0
0.8,root_gate_control,16,8,12,62,0,0.0
0.8,root_gate_control,16,8,13,62,0,0.0
0.8,root_gate_control,16,8,14,62,0,0.0
0.8,root_gate_control,16,8,15,62,0,0.0
0.8,root_gate_control,16,9,0,54,0,0.0
0.8,root_gate_control,16,9,1,54,0,0.0
0.8,root_gate_control,16,9,2,54,0,0.0
0.8,root_gate_control,16,9,3,54,0,0.0
0.8,root_gate_control,16,9,4,54,0,0.0
0.8,root_gate_control,16,9,5,54,0,0.0
0.8,root_gate_control,16,9,6,54,0,0.0
0.8,root_gate_control,16,9,7,54,0,0.0
0.8,root_gate_control,16,9,8,54,0,0.0
0.8,root_gate_control,16,9,9,54,49,0.9074074074074074
0.8,root_gate_control,16,9,10,54,0,0.0
0.8,root_gate_control,16,9,11,54,0,0.0
0.8,root_gate_control,16,9,12,54,0,0.0
0.8,root_gate_control,16,9,13,54,0,0.0
0.8,root_gate_control,16,9,14,54,0,0.0
0.8,root_gate_control,16,9,15,54,0,0.0
0.8,root_gate_control,16,10,0,59,0,0.0
0.8,root_gate_control,16,10,1,59,0,0.0
0.8,root_gate_control,16,10,2,59,0,0.0
0.8,root_gate_control,16,10,3,59,0,0.0
0.8,root_gate_control,16,10,4,59,0,0.0
0.8,root_gate_control,16,10,5,59,0,0.0
0.8,root_gate_control,16,10,6,59,0,0.0
0.8,root_gate_control,16,10,7,59,0,0.0
0.8,root_gate_control,16,10,8,59,0,0.0
0.8,root_gate_control,16,10,9,59,0,0.0
0.8,root_gate_control,16,10,10,59,54,0.9152542372881356
0.8,root_gate_control,16,10,11,59,0,0.0
0.8,root_gate_control,16,10,12,59,0,0.0
0.8,root_gate_control,16,10,13,59,0,0.0
0.8,root_gate_control,16,10,14,59,0,0.0
0.8,root_gate_control,16,10,15,59,0,0.0
0.8,root_gate_control,16,11,0,69,0,0.0
0.8,root_gate_control,16,11,1,69,0,0.0
0.8,root_gate_control,16,11,2,69,0,0.0
0.8,root_gate_control,16,11,3,69,0,0.0
0.8,root_gate_control,16,11,4,69,0,0.0
0.8,root_gate_control,16,11,5,69,0,0.0
0.8,root_gate_control,16,11,6,69,0,0.0
0.8,root_gate_control,16,11,7,69,0,0.0
0.8,root_gate_control,16,11,8,69,0,0.0
0.8,root_gate_control,16,11,9,69,0,0.0
0.8,root_gate_control,16,11,10,69,0,0.0
0.8,root_gate_control,16,11,11,69,63,0.9130434782608695
0.8,root_gate_control,16,11,12,69,0,0.0
0.8,root_gate_control,16,11,13,69,0,0.0
0.8,root_gate_control,16,11,14,69,0,0.0
0.8,root_gate_control,16,11,15,69,0,0.0
0.8,root_gate_control,16,12,0,91,0,0.0
0.8,root_gate_control,16,12,1,91,0,0.0
0.8,root_gate_control,16,12,2,91,0,0.0
0.8,root_gate_control,16,12,3,91,0,0.0
0.8,root_gate_control,16,12,4,91,0,0.0
0.8,root_gate_control,16,12,5,91,0,0.0
0.8,root_gate_control,16,12,6,91,0,0.0
0.8,root_gate_control,16,12,7,91,0,0.0
0.8,root_gate_control,16,12,8,91,0,0.0
0.8,root_gate_control,16,12,9,91,0,0.0
0.8,root_gate_control,16,12,10,91,0,0.0
0.8,root_gate_control,16,12,11,91,0,0.0
0.8,root_gate_control,16,12,12,91,82,0.9010989010989011
0.8,root_gate_control,16,12,13,91,0,0.0
0.8,root_gate_control,16,12,14,91,0,0.0
0.8,root_gate_control,16,12,15,91,0,0.0
0.8,root_gate_control,16,13,0,77,0,0.0
0.8,root_gate_control,16,13,1,77,0,0.0
0.8,root_gate_control,16,13,2,77,0,0.0
0.8,root_gate_control,16,13,3,77,0,0.0
0.8,root_gate_control,16,13,4,77,0,0.0
0.8,root_gate_control,16,13,5,77,0,0.0
0.8,root_gate_control,16,13,6,77,0,0.0
0.8,root_gate_control,16,13,7,77,0,0.0
0.8,root_gate_control,16,13,8,77,0,0.0
0.8,root_gate_control,16,13,9,77,0,0.0
0.8,root_gate_control,16,13,10,77,0,0.0
0.8,root_gate_control,16,13,11,77,0,0.0
0.8,root_gate_control,16,13,12,77,0,0.0
0.8,root_gate_control,16,13,13,77,70,0.9090909090909091
0.8,root_gate_control,16,13,14,77,0,0.0
0.8,root_gate_control,16,13,15,77,0,0.0
0.8,root_gate_control,16,14,0,80,0,0.0
0.8,root_gate_control,16,14,1,80,0,0.0
0.8,root_gate_control,16,14,2,80,0,0.0
0.8,root_gate_control,16,14,3,80,0,0.0
0.8,root_gate_control,16,14,4,80,0,0.0
0.8,root_gate_control,16,14,5,80,0,0.0
0.8,root_gate_control,16,14,6,80,0,0.0
0.8,root_gate_control,16,14,7,80,0,0.0
0.8,root_gate_control,16,14,8,80,0,0.0
0.8,root_gate_control,16,14,9,80,0,0.0
0.8,root_gate_control,16,14,10,80,0,0.0
0.8,root_gate_control,16,14,11,80,0,0.0
0.8,root_gate_control,16,14,12,80,0,0.0
0.8,root_gate_control,16,14,13,80,0,0.0
0.8,root_gate_control,16,14,14,80,72,0.9
0.8,root_gate_control,16,14,15,80,0,0.0
0.8,root_gate_control,16,15,0,65,0,0.0
0.8,root_gate_control,16,15,1,65,0,0.0
0.8,root_gate_control,16,15,2,65,0,0.0
0.8,root_gate_control,16,15,3,65,0,0.0
0.8,root_gate_control,16,15,4,65,0,0.0
0.8,root_gate_control,16,15,5,65,0,0.0
0.8,root_gate_control,16,15,6,65,0,0.0
0.8,root_gate_control,16,15,7,65,0,0.0
0.8,root_gate_control,16,15,8,65,0,0.0
0.8,root_gate_control,16,15,9,65,0,0.0
0.8,root_gate_control,16,15,10,65,0,0.0
0.8,root_gate_control,16,15,11,65,0,0.0
0.8,root_gate_control,16,15,12,65,0,0.0
0.8,root_gate_control,16,15,13,65,0,0.0
0.8,root_gate_control,16,15,14,65,0,0.0
0.8,root_gate_control,16,15,15,65,56,0.8615384615384616
